timestamp,latitude,longitude,altitude
2017-05-01T09:36:23.000+09:00,34.154950737953186,134.4911286830902,10.58
2017-05-01T09:36:24.000+09:00,34.154937982559204,134.4911346435547,10.49
2017-05-01T09:36:25.000+09:00,34.15492343902588,134.49113965034485,10.7
2017-05-01T09:36:26.000+09:00,34.154908895492554,134.49114310741425,10.55
2017-05-01T09:36:27.000+09:00,34.154895186424255,134.49114394187927,10.62
2017-05-01T09:36:28.000+09:00,34.15486550331116,134.49114406108856,10.49
2017-05-01T09:36:29.000+09:00,34.15485143661499,134.49114537239075,10.92
2017-05-01T09:36:30.000+09:00,34.15483808517456,134.4911493062973,10.98
2017-05-01T09:36:31.000+09:00,34.15482521057129,134.49115550518036,10.96
2017-05-01T09:36:33.000+09:00,34.15481197834015,134.49116230010986,10.82
2017-05-01T09:36:34.000+09:00,34.15479922294617,134.4911674261093,10.89
2017-05-01T09:36:35.000+09:00,34.15478467941284,134.49117159843445,10.72
2017-05-01T09:36:36.000+09:00,34.15476953983307,134.49117469787598,10.78
2017-05-01T09:36:37.000+09:00,34.15475273132324,134.49117648601532,10.7
2017-05-01T09:36:38.000+09:00,34.15473735332489,134.49117636680603,10.72
2017-05-01T09:36:39.000+09:00,34.154725074768066,134.49117505550385,10.52
2017-05-01T09:36:40.000+09:00,34.154712319374084,134.491171002388,10.42
2017-05-01T09:36:41.000+09:00,34.154698610305786,134.491166472435,10.51
2017-05-01T09:36:42.000+09:00,34.154685974121094,134.49115645885468,10.49
2017-05-01T09:36:43.000+09:00,34.15467548370361,134.49114418029785,10.49
2017-05-01T09:36:44.000+09:00,34.154666781425476,134.49112820625305,10.56
2017-05-01T09:36:45.000+09:00,34.15466046333313,134.49111425876617,10.56
2017-05-01T09:36:46.000+09:00,34.15465581417084,134.4910979270935,10.58
2017-05-01T09:36:47.000+09:00,34.15465176105499,134.49107897281647,10.66
2017-05-01T09:36:48.000+09:00,34.154648423194885,134.4910593032837,10.58
2017-05-01T09:36:49.000+09:00,34.15464508533478,134.4910432100296,10.61
2017-05-01T09:36:50.000+09:00,34.1546413898468,134.49102795124054,10.59
2017-05-01T09:36:51.000+09:00,34.154637932777405,134.4910101890564,10.76
2017-05-01T09:36:52.000+09:00,34.15463590621948,134.49099206924438,10.7
2017-05-01T09:36:53.000+09:00,34.15463638305664,134.49097299575806,10.62
2017-05-01T09:36:54.000+09:00,34.15463840961456,134.49095213413239,10.59
2017-05-01T09:36:55.000+09:00,34.15463924407959,134.49093055725098,10.55
2017-05-01T09:36:56.000+09:00,34.1546391248703,134.49091017246246,10.71
2017-05-01T09:36:57.000+09:00,34.15463900566101,134.49089121818542,10.76
2017-05-01T09:36:58.000+09:00,34.15463984012604,134.49087262153625,10.75
2017-05-01T09:36:59.000+09:00,34.15464150905609,134.49085366725922,10.84
2017-05-01T09:37:00.000+09:00,34.15464270114899,134.49083387851715,11.05
2017-05-01T09:37:01.000+09:00,34.154643535614014,134.4908151626587,11.01
2017-05-01T09:37:02.000+09:00,34.1546436548233,134.49079632759094,10.98
2017-05-01T09:37:03.000+09:00,34.15464103221893,134.49077796936035,11.04
2017-05-01T09:37:04.000+09:00,34.15463399887085,134.490762591362,11.25
2017-05-01T09:37:05.000+09:00,34.15462100505829,134.4907512664795,11.05
2017-05-01T09:37:06.000+09:00,34.15460419654846,134.49074470996857,11.02
2017-05-01T09:37:07.000+09:00,34.15458679199219,134.49074137210846,11.01
2017-05-01T09:37:08.000+09:00,34.15456938743591,134.49073994159698,11.12
2017-05-01T09:37:09.000+09:00,34.1545512676239,134.4907387495041,11.19
2017-05-01T09:37:10.000+09:00,34.15453267097473,134.49073719978333,11.24
2017-05-01T09:37:11.000+09:00,34.15451633930206,134.4907351732254,11.19
2017-05-01T09:37:12.000+09:00,34.15450096130371,134.490731716156,11.44
2017-05-01T09:37:13.000+09:00,34.154484152793884,134.4907262325287,11.64
2017-05-01T09:37:14.000+09:00,34.15446698665619,134.4907190799713,11.67
2017-05-01T09:37:15.000+09:00,34.15445005893707,134.49071085453033,11.86
2017-05-01T09:37:16.000+09:00,34.15443432331085,134.49070250988007,11.96
2017-05-01T09:37:17.000+09:00,34.15441930294037,134.49069559574127,11.96
2017-05-01T09:37:18.000+09:00,34.15440344810486,134.49068748950958,12.11
2017-05-01T09:37:19.000+09:00,34.15438938140869,134.4906805753708,12.0
2017-05-01T09:37:20.000+09:00,34.154375433921814,134.49067330360413,12.01
2017-05-01T09:37:21.000+09:00,34.15436136722565,134.4906656742096,12.19
2017-05-01T09:37:22.000+09:00,34.154348492622375,134.49065828323364,12.43
2017-05-01T09:37:23.000+09:00,34.15433478355408,134.49064993858337,12.48
2017-05-01T09:37:24.000+09:00,34.15432143211365,134.4906417131424,12.61
2017-05-01T09:37:25.000+09:00,34.15430748462677,134.4906324148178,12.93
2017-05-01T09:37:26.000+09:00,34.15429413318634,134.49062204360962,13.04
2017-05-01T09:37:27.000+09:00,34.15428304672241,134.4906109571457,13.07
2017-05-01T09:37:28.000+09:00,34.154271602630615,134.49059784412384,13.28
2017-05-01T09:37:29.000+09:00,34.15425956249237,134.49058532714844,13.42
2017-05-01T09:37:30.000+09:00,34.15424597263336,134.49057412147522,13.59
2017-05-01T09:37:31.000+09:00,34.154232025146484,134.49056351184845,13.56
2017-05-01T09:37:32.000+09:00,34.15421772003174,134.49055409431458,13.68
2017-05-01T09:37:33.000+09:00,34.15420377254486,134.49054598808289,13.81
2017-05-01T09:37:34.000+09:00,34.15419030189514,134.49053752422333,13.95
2017-05-01T09:37:35.000+09:00,34.15417540073395,134.49053061008453,14.0
2017-05-01T09:37:36.000+09:00,34.154160261154175,134.49052453041077,14.17
2017-05-01T09:37:37.000+09:00,34.15414583683014,134.49052119255066,14.3
2017-05-01T09:37:38.000+09:00,34.15413153171539,134.49051892757416,14.3
2017-05-01T09:37:39.000+09:00,34.15411591529846,134.49051809310913,14.43
2017-05-01T09:37:40.000+09:00,34.15410077571869,134.49051749706268,14.67
2017-05-01T09:37:41.000+09:00,34.15408742427826,134.49051773548126,14.68
2017-05-01T09:37:42.000+09:00,34.15407454967499,134.49051773548126,14.98
2017-05-01T09:37:43.000+09:00,34.15406107902527,134.4905185699463,14.88
2017-05-01T09:37:44.000+09:00,34.15404760837555,134.49051976203918,15.39
2017-05-01T09:37:45.000+09:00,34.1540333032608,134.49052035808563,15.51
2017-05-01T09:37:46.000+09:00,34.154019355773926,134.49052226543427,15.55
2017-05-01T09:37:47.000+09:00,34.154006123542786,134.49052512645721,15.75
2017-05-01T09:37:48.000+09:00,34.15399169921875,134.4905285835266,15.75
